mecid,committee_name_x,candidate_name,party,office_sought,status,committee_name_y,report,report_year,report_type,previous_receipts,contributions_received,loans_received,misc_receipts,receipts_subtotal,in_kind_contributions,total_receipts_this_election,previous_expenditures,cash_or_check_expenditures,in_kind_expenditures,credit_expenditures,expenditure_subtotal,total_expenditures,previous_contributions,cash_check_contributions,credit_contributions,in_kind_contributions1,contribution_subtotal,total_contributions,loan_disbursements,disbursements_payments,misc_disbursements,total_disbursements,starting_money_on_hand,monetary_receipts,check_disbursements,cash_disbursements,total_monetary_disbursements,ending_money_on_hand,outstanding_indebtedness,loans_recieved,new_expenditures,new_contributions,payments_made_on_loan,debt_forgiven_on_loans,total_indebtendness
C161093,Citizens For Gretchen Bangert,Gretchen Bangert,D,State Representative - District 69 - Missouri House of Representatives,A,Citizens For Gretchen Bangert,October Quarterly Report,2020,Full Disclosure,0.0,5510.18,0.0,0.0,5510.18,0.0,5510.18,0.0,1935.03,0.0,0.0,1935.03,1935.03,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,15630.9,5510.18,2935.03,0.0,2935.03,18206.05,2076.01,0.0,0.0,0.0,0.0,0.0,2076.01
C151129,FRIENDS OF RUSTY BLACK,RUSTY BLACK,R,State Representative - District 7 - Missouri House of Representatives,A,FRIENDS OF RUSTY BLACK,October Quarterly Report,2020,Full Disclosure,0.0,4050.0,0.0,0.0,4050.0,0.0,4050.0,0.0,342.0,0.0,0.0,342.0,342.0,0.0,6200.0,0.0,0.0,6200.0,6200.0,0.0,0.0,0.0,0.0,6936.14,4050.0,6542.0,0.0,6542.0,4444.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C201261,Friends of Jerry Adzima,Jerry Adzima,R,State Representative - District 70 - Missouri House of Representatives,A,Friends of Jerry Adzima,October Quarterly Report,2020,Full Disclosure,0.0,3895.0,0.0,0.0,3895.0,0.0,3895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3125.0,3895.0,0.0,0.0,0.0,7020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C180302,Committee To Elect Paula Brown,Paula Brown,D,State Representative - District 70 - Missouri House of Representatives,A,Committee To Elect Paula Brown,October Quarterly Report,2020,Full Disclosure,7317.43,40979.18,0.0,0.0,40979.18,0.0,48296.61,4008.98,15261.91,0.0,0.0,15261.91,19270.89,0.0,450.0,0.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,34290.06,40979.18,15711.91,0.0,15711.91,59557.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C180004,LaDonna Appelbaum For Missouri,LaDonna Appelbaum,D,State Representative - District 71 - Missouri House of Representatives,A,LaDonna Appelbaum For Missouri,October Quarterly Report,2020,Full Disclosure,36078.79,3770.18,0.0,0.0,3770.18,0.0,39848.97,24193.52,461.59,0.0,0.0,461.59,24655.11,700.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,34619.47,3770.18,461.59,0.0,461.59,37928.06,4761.43,0.0,0.0,0.0,0.0,0.0,4761.43
C171246,Committee To Elect Doug Clemens,Doug Clemens,D,State Representative - District 72 - Missouri House of Representatives,A,Committee To Elect Doug Clemens,October Quarterly Report,2020,Full Disclosure,32649.72,5263.85,0.0,0.0,5263.85,0.0,37913.57,9771.67,433.17,0.0,0.0,433.17,10204.84,500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,29685.34,5263.85,433.17,0.0,433.17,34516.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C190944,Citizens to Elect Mike Person,Michael Person,D,State Representative - District 74 - Missouri House of Representatives,A,Citizens to Elect Mike Person,October Quarterly Report,2020,Full Disclosure,8107.12,3559.61,0.0,0.0,3559.61,0.0,11666.73,5390.82,2205.85,65.24,0.0,2271.09,7661.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3381.1,3559.61,2205.85,0.0,2205.85,4734.86,20.0,0.0,0.0,0.0,0.0,0.0,20.0
C151110,Citizens To Elect Alan Gray,ALAN GRAY,D,State Representative - District 75 - Missouri House of Representatives,A,Citizens To Elect Alan Gray,October Quarterly Report,2020,Full Disclosure,9296.39,1210.18,0.0,0.0,1210.18,0.0,10506.57,9972.81,33.0,0.0,0.0,33.0,10005.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6286.08,1210.18,33.0,0.0,33.0,7463.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C191001,Committee to Elect Marlon Anderson,Marlon Anderson,D,State Representative - District 76 - Missouri House of Representatives,A,Committee to Elect Marlon Anderson,October Quarterly Report,2020,Full Disclosure,20855.22,733.24,0.0,0.0,733.24,0.0,21588.46,11806.12,1356.12,0.0,0.0,1356.12,13162.24,2520.0,0.0,0.0,0.0,0.0,2520.0,0.0,0.0,0.0,0.0,5206.25,733.24,1356.12,0.0,1356.12,4583.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C180678,Families For Kimberly-Ann Collins,Kimberly Collins,D,State Representative - District 77 - Missouri House of Representatives,A,Families For Kimberly-Ann Collins,October Quarterly Report,2020,Full Disclosure,24026.79,987.18,0.0,0.0,987.18,0.0,25013.97,9591.69,209.67,0.0,0.0,209.67,9801.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14160.1,987.18,209.67,0.0,209.67,14937.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C190948,Citizens for Rasheen Aldridge,Rasheen Aldridge,D,State Representative - District 78 - Missouri House of Representatives,A,Citizens for Rasheen Aldridge,October Quarterly Report,2020,Full Disclosure,19381.11,448.77,0.0,0.0,448.77,0.0,19829.88,5130.62,0.8,0.0,0.0,0.8,5131.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13116.3,448.77,0.8,0.0,0.8,13564.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C201404E,Timothy Gartin,Timothy Gartin,R,State Representative - District 78 - Missouri House of Representatives,A,Timothy Gartin,October Quarterly Report,2020,Limited Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C180057,Citizens For Lakeysha Bosley,Lakeysha Bosley,D,State Representative - District 79 - Missouri House of Representatives,A,Citizens For Lakeysha Bosley,October Quarterly Report,2020,Full Disclosure,16190.0,3050.0,0.0,0.0,3050.0,0.0,19240.0,10651.49,758.76,0.0,0.0,758.76,11410.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,3995.11,3050.0,1758.76,0.0,1758.76,5286.35,4000.0,0.0,0.0,0.0,0.0,0.0,3000.0
C191053,Railsback for Missouri,Randall Railsback,R,State Representative - District 8 - Missouri House of Representatives,A,Railsback for Missouri,October Quarterly Report,2020,Full Disclosure,1547.7,1600.0,0.0,0.0,1622.21,22.21,3169.91,1585.01,152.39,0.0,0.0,152.39,1737.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.96,1600.0,152.39,0.0,152.39,3409.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C151123,Peter Merideth For Mo Progress,Peter Merideth,D,State Representative - District 80 - Missouri House of Representatives,A,Peter Merideth For Mo Progress,October Quarterly Report,2020,Full Disclosure,25163.92,5935.18,0.0,0.0,5935.18,0.0,31099.1,8802.73,936.78,0.0,0.0,936.78,9739.51,9000.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,21882.32,5935.18,936.78,0.0,936.78,26880.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C171401,The Committee To Elect Steve Butz,Steve Butz,D,State Representative - District 81 - Missouri House of Representatives,A,The Committee To Elect Steve Butz,October Quarterly Report,2020,Full Disclosure,30549.84,10543.44,0.0,0.0,10543.44,0.0,41093.28,6.0,1263.0,0.0,0.0,1263.0,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30546.84,10543.44,1263.0,0.0,1263.0,39827.28,32500.0,0.0,0.0,0.0,0.0,0.0,32500.0
C011182,Citizens For Donna Baringer,Donna Baringer,D,State Representative - District 82 - Missouri House of Representatives,A,Citizens For Donna Baringer,October Quarterly Report,2020,Full Disclosure,3233.24,6406.41,0.0,0.0,6406.41,0.0,9639.65,0.0,632.1,0.0,0.0,632.1,632.1,0.0,300.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,49270.89,6406.41,932.1,0.0,932.1,54745.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C201413,Crump 2020,Robert Crump,R,State Representative - District 82 - Missouri House of Representatives,A,Crump 2020,October Quarterly Report,2020,Full Disclosure,2100.0,0.0,500.0,0.0,500.0,0.0,2600.0,0.0,1857.24,0.0,0.0,1857.24,1857.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,3.67,2096.09,500.0,1860.91,0.0,1860.91,735.18,1000.0,500.0,0.0,0.0,0.0,0.0,1500.0
C201351E,Andrew Bolin,Andrew Bolin,L,State Representative - District 83 - Missouri House of Representatives,A,Andrew Bolin ,October Quarterly Report,2020,Limited Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C180078,Committee to Elect Wiley Price IV,Wiley Price,D,State Representative - District 84 - Missouri House of Representatives,A,Committee to Elect Wiley Price IV,October Quarterly Report,2020,Full Disclosure,14400.0,500.0,0.0,0.0,500.0,0.0,14900.0,12283.14,785.89,0.0,0.0,785.89,13069.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6108.68,500.0,785.89,0.0,785.89,5822.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C180024,Friends For Windham,Kevin Windham,D,State Representative - District 85 - Missouri House of Representatives,A,Friends For Windham,October Quarterly Report,2020,Full Disclosure,48615.16,760.18,0.0,0.0,760.18,0.0,49375.34,39379.67,679.99,0.0,0.0,679.99,40059.66,560.0,150.0,0.0,0.0,150.0,710.0,0.0,0.0,0.0,0.0,7531.01,760.18,829.99,0.0,829.99,7461.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C141146,Joe Adams For Missouri,Joe Adams,D,State Representative - District 86 - Missouri House of Representatives,A,Joe Adams For Missouri,October Quarterly Report,2020,Full Disclosure,8659.55,2606.41,0.0,0.0,2606.41,0.0,11265.96,2722.02,0.0,0.0,0.0,0.0,2722.02,700.0,150.0,0.0,0.0,150.0,850.0,0.0,0.0,0.0,0.0,7835.0,2606.41,150.0,0.0,150.0,10291.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C171069,Committee to Elect Ian Mackey,Ian Mackey,D,State Representative - District 87 - Missouri House of Representatives,A,Committee to Elect Ian Mackey,October Quarterly Report,2020,Full Disclosure,34272.72,5490.0,0.0,5.25,5495.25,0.0,39767.97,18725.7,3526.11,0.0,0.0,3526.11,22251.81,3300.0,1000.0,0.0,0.0,1000.0,4300.0,0.0,0.0,0.0,0.0,25792.9,5495.25,4526.11,0.0,4526.11,26762.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C201369E,Stephen R. Johnson,Stephen Johnson,L,State Representative - District 88 - Missouri House of Representatives,A,Stephen R. Johnson,October Quarterly Report,2020,Limited Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C121452,MCCREERY FOR MISSOURI,TRACY MCCREERY,D,State Representative - District 88 - Missouri House of Representatives,A,MCCREERY FOR MISSOURI,October Quarterly Report,2020,Full Disclosure,36193.0,23505.61,0.0,0.0,23546.77,41.16,59739.77,3494.15,314.04,0.0,0.0,314.04,3808.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128018.95,23505.61,314.04,0.0,314.04,151210.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C091206,Plocher For Missouri,DEAN PLOCHER,R,State Representative - District 89 - Missouri House of Representatives,A,Plocher For Missouri,October Quarterly Report,2020,Full Disclosure,125245.34,38106.8,0.0,0.0,38106.8,0.0,163352.14,66845.7,38423.41,0.0,0.0,38423.41,105269.11,25389.21,5000.0,0.0,0.0,5000.0,30389.21,0.0,0.0,0.0,0.0,178875.06,38106.8,43423.41,0.0,43423.41,173558.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C201228,Elect Luke Barber,Luke Barber,D,State Representative - District 89 - Missouri House of Representatives,T,Elect Luke Barber,October Quarterly Report,2020,Full Disclosure,6594.8,1370.18,0.0,0.0,1370.18,0.0,7964.98,654.61,9.29,0.0,0.0,9.29,663.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5550.2,1370.18,9.29,0.0,9.29,6911.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C191060,Citizens for Dean VanSchoiack,Dean VanSchoiack,R,State Representative - District 9 - Missouri House of Representatives,A,Citizens for Dean VanSchoiack,October Quarterly Report,2020,Full Disclosure,2200.0,7721.0,0.0,0.0,7743.21,22.21,9943.21,1866.01,778.77,0.0,0.0,778.77,2644.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.33,7721.0,778.77,0.0,778.77,7923.56,4500.0,0.0,0.0,0.0,0.0,0.0,4500.0
C201319,Committee to Elect Karen Planalp,Karen Planalp,D,State Representative - District 9 - Missouri House of Representatives,A,Committee to Elect Karen Planalp,October Quarterly Report,2020,Full Disclosure,4876.5,448.63,0.0,0.0,448.63,0.0,5325.13,3765.15,592.06,0.0,0.0,592.06,4357.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.85,448.63,592.06,0.0,592.06,577.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C191081,Citizens for Phifer,Barbara Phifer,D,State Representative - District 90 - Missouri House of Representatives,A,Citizens for Phifer,October Quarterly Report,2020,Full Disclosure,33376.62,11526.5,0.0,0.0,11631.5,105.0,45008.12,6380.16,2841.73,0.0,0.0,2841.73,9221.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26045.27,11526.5,2841.73,0.0,2841.73,34730.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C191011,Perry For The People,Rickey Perry,R,State Representative - District 90 - Missouri House of Representatives,A,Perry For The People,October Quarterly Report,2020,Full Disclosure,19846.0,0.0,0.0,0.0,0.0,0.0,19846.0,11513.05,0.0,0.0,0.0,0.0,11513.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10804.95,0.0,0.0,0.0,0.0,10804.95,18000.0,0.0,0.0,0.0,0.0,0.0,18000.0
C151198,Sarah Unsicker For State Representative,Sarah Unsicker,D,State Representative - District 91 - Missouri House of Representatives,A,Sarah Unsicker For State Representative,October Quarterly Report,2020,Full Disclosure,0.0,4600.2,0.0,0.0,4600.2,0.0,4600.2,0.0,1821.99,0.0,0.0,1821.99,1821.99,0.0,8500.0,0.0,0.0,8500.0,8500.0,0.0,630.0,31.65,661.65,20921.33,4600.2,10983.64,0.0,10983.64,14537.89,630.0,0.0,0.0,0.0,0.0,0.0,0.0
C201268,Friends of Michael Burton,Michael Burton,D,State Representative - District 92 - Missouri House of Representatives,A,Friends of Michael Burton,October Quarterly Report,2020,Full Disclosure,7179.16,6380.18,0.0,0.0,6380.18,0.0,13559.34,1859.87,20.58,0.0,0.0,20.58,1880.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7957.58,6380.18,20.58,0.0,20.58,14317.18,2447.08,0.0,0.0,0.0,0.0,0.0,2447.08
C190954,Citizens to Elect Bill Heisse,William Heisse,R,State Representative - District 92 - Missouri House of Representatives,A,Citizens to Elect Bill Heisse,October Quarterly Report,2020,Full Disclosure,0.0,2170.0,0.0,0.0,2170.0,0.0,2170.0,0.0,1541.49,0.0,0.0,1541.49,1541.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.53,2170.0,1541.49,0.0,1541.49,1323.04,1300.0,0.0,0.0,0.0,0.0,0.0,1300.0
C191080,Citizens for Bridget Walsh Moore,Bridget Moore,D,State Representative - District 93 - Missouri House of Representatives,A,Citizens for Bridget Walsh Moore,October Quarterly Report,2020,Full Disclosure,38574.0,12645.5,0.0,0.0,13103.65,458.15,51677.65,14155.76,13297.05,0.0,0.0,13297.05,27452.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24043.24,12645.5,13297.05,0.0,13297.05,23391.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C191040,The Committee To Keep Up With Jones,Gabriel Jones,R,State Representative - District 93 - Missouri House of Representatives,A,The Committee To Keep Up With Jones,October Quarterly Report,2020,Full Disclosure,24095.54,4966.0,0.0,0.0,4966.0,0.0,29061.54,21171.38,1314.25,0.0,0.0,1314.25,22485.63,125.0,0.0,0.0,0.0,0.0,125.0,2000.0,0.0,0.0,2000.0,1594.21,4966.0,3314.25,0.0,3314.25,3245.96,2000.0,0.0,0.0,0.0,2000.0,0.0,0.0
C191008,Committee to Elect Jean Pretto,Emma Jean Pretto,D,State Representative - District 94 - Missouri House of Representatives,A,Committee to Elect Jean Pretto,October Quarterly Report,2020,Full Disclosure,43273.3,26002.18,0.0,0.0,26189.28,187.1,69462.58,18406.92,18469.95,0.0,0.0,18469.95,36876.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23947.38,26002.18,18392.89,77.06,18469.95,31479.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C180026,Citizens For Murphy,James Murphy,R,State Representative - District 94 - Missouri House of Representatives,A,Citizens For Murphy,October Quarterly Report,2020,Full Disclosure,46121.19,12525.0,0.0,0.0,12525.0,0.0,58646.19,16100.19,16281.77,0.0,0.0,16281.77,32381.96,2060.0,0.0,0.0,0.0,0.0,2060.0,0.0,0.0,0.0,0.0,25259.12,12525.0,16281.77,0.0,16281.77,21502.35,2082.29,0.0,0.0,0.0,0.0,0.0,2082.29
C201280,Committee to Elect Ann Zimpfer,Ann Zimpfer,D,State Representative - District 95 - Missouri House of Representatives,A,Committee to Elect Ann Zimpfer,October Quarterly Report,2020,Full Disclosure,22353.42,10516.13,0.0,0.0,10531.12,14.99,32884.54,5671.43,4137.7,0.0,0.0,4137.7,9809.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16629.02,10516.13,4137.7,0.0,4137.7,23007.45,450.97,0.0,0.0,0.0,0.0,0.0,450.97
C171348,O'DonnellForMissouri.com,Michael O'Donnell,R,State Representative - District 95 - Missouri House of Representatives,A,O'DonnellForMissouri.com,October Quarterly Report,2020,Full Disclosure,21260.0,7230.0,0.0,0.0,7316.56,86.56,28576.56,2775.32,16435.0,0.0,0.0,16435.0,19210.32,500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,15248.41,7230.0,16435.0,0.0,16435.0,6043.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C141193,Gregory For Missouri,David Gregory,R,State Representative - District 96 - Missouri House of Representatives,A,Gregory For Missouri,October Quarterly Report,2020,Full Disclosure,79692.02,43366.0,0.0,0.0,43366.0,0.0,123058.02,42683.85,7398.33,0.0,0.0,7398.33,50082.18,750.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,38168.18,43366.0,7398.33,0.0,7398.33,74135.85,13181.0,0.0,0.0,0.0,0.0,0.0,13181.0
C180735,Friends Of Erica Hoffman,Erica Hoffman,D,State Representative - District 96 - Missouri House of Representatives,A,Friends Of Erica Hoffman,October Quarterly Report,2020,Full Disclosure,0.0,6445.0,0.0,0.0,6445.0,0.0,6445.0,0.0,9399.95,0.0,0.0,9399.95,9399.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21178.19,6445.0,9399.95,0.0,9399.95,18223.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C180168,Friends Of Mary Elizabeth Coleman,Mary Coleman,R,State Representative - District 97 - Missouri House of Representatives,A,Friends Of Mary Elizabeth Coleman,October Quarterly Report,2020,Full Disclosure,0.0,13096.0,0.0,0.0,13096.0,0.0,13096.0,0.0,5078.62,0.0,0.0,5078.62,5078.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,38828.53,13096.0,6078.62,0.0,6078.62,45845.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C201357,Friends of Angie Schaefer,Angie Schaefer,D,State Representative - District 98 - Missouri House of Representatives,A,Friends of Angie Schaefer,October Quarterly Report,2020,Full Disclosure,7234.43,3180.18,0.0,0.0,3180.18,0.0,10414.61,4562.17,4940.62,0.0,548.09,5488.71,10050.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4729.05,3180.18,4912.98,27.64,4940.62,2968.61,2056.79,0.0,548.09,0.0,0.0,0.0,2604.88
C131143,CITIZENS FOR DOGAN,SHAMED DOGAN,R,State Representative - District 98 - Missouri House of Representatives,A,CITIZENS FOR DOGAN,October Quarterly Report,2020,Full Disclosure,13850.0,4050.0,0.0,0.0,4050.0,0.0,17900.0,25218.4,3704.14,0.0,0.0,3704.14,28922.54,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,24811.55,4050.0,3704.14,0.0,3704.14,25157.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C190848,Pitman For Missouri,Lee Pitman,R,State Representative - District 99 - Missouri House of Representatives,A,Pitman For Missouri,October Quarterly Report,2020,Full Disclosure,8826.09,3255.0,0.0,0.0,3535.58,280.58,12361.67,2399.91,2903.05,0.0,2676.32,5579.37,7979.28,0.0,0.0,0.0,0.0,0.0,0.0,2676.32,470.99,0.0,3147.31,5708.54,3255.0,5940.36,110.0,6050.36,2913.18,470.99,0.0,2676.32,0.0,2676.32,0.0,0.0
C190839,Friends of Trish Gunby,Trish Gunby,D,State Representative - District 99 - Missouri House of Representatives,A,Friends of Trish Gunby,October Quarterly Report,2020,Full Disclosure,15827.29,53244.68,0.0,0.0,53381.04,136.36,69208.33,6907.59,24081.78,0.0,0.0,24081.78,30989.37,0.0,75.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,86569.64,53244.68,24156.78,0.0,24156.78,115657.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C201437,Anne Landers for State Representative,Anne Landers,R,State Representative - Missouri House of Representatives,A,Anne Landers for State Representative,October Quarterly Report,2020,Full Disclosure,0.0,4850.0,0.0,0.01,5649.52,799.51,5649.52,0.0,1839.16,0.0,0.0,1839.16,1839.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4850.01,1839.16,0.0,1839.16,3010.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
